Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-04-23 09:54:00-04:00,16940.048828125,16952.884765625,16923.421875,16923.421875,31128000,0.0,0.0
2025-04-23 09:55:00-04:00,16923.361328125,16923.361328125,16888.947265625,16891.466796875,28554000,0.0,0.0
2025-04-23 09:56:00-04:00,16898.427734375,16905.728515625,16886.080078125,16905.728515625,26992000,0.0,0.0
2025-04-23 09:57:00-04:00,16917.50390625,16919.951171875,16913.599609375,16917.681640625,22935000,0.0,0.0
2025-04-23 09:58:00-04:00,16918.212890625,16921.349609375,16912.1875,16916.86328125,21471000,0.0,0.0
2025-04-23 09:59:00-04:00,16932.998046875,16933.10546875,16919.15234375,16933.10546875,24582000,0.0,0.0
2025-04-23 10:00:00-04:00,16885.990234375,16962.83203125,16885.990234375,16932.2265625,27757000,0.0,0.0
2025-04-23 10:01:00-04:00,16926.109375,16939.328125,16916.572265625,16920.1015625,26855000,0.0,0.0
2025-04-23 10:02:00-04:00,16914.607421875,16921.052734375,16903.576171875,16921.052734375,35823000,0.0,0.0
2025-04-23 10:03:00-04:00,16917.138671875,16922.025390625,16905.57421875,16905.57421875,29140000,0.0,0.0
2025-04-23 10:04:00-04:00,16904.25,16936.751953125,16899.10546875,16936.751953125,23781000,0.0,0.0
2025-04-23 10:05:00-04:00,16935.505859375,16935.505859375,16923.236328125,16926.240234375,26565000,0.0,0.0
2025-04-23 10:06:00-04:00,16921.388671875,16942.138671875,16921.388671875,16931.73046875,26327000,0.0,0.0
2025-04-23 10:07:00-04:00,16936.13671875,16938.0234375,16913.203125,16914.0546875,21460000,0.0,0.0
2025-04-23 10:08:00-04:00,16912.3125,16947.78125,16912.3125,16945.1640625,24619000,0.0,0.0
2025-04-23 10:09:00-04:00,16952.013671875,16952.013671875,16938.419921875,16943.115234375,23139000,0.0,0.0
2025-04-23 10:10:00-04:00,16943.142578125,16949.78125,16940.599609375,16946.3828125,21120000,0.0,0.0
2025-04-23 10:11:00-04:00,16945.080078125,16959.58984375,16945.080078125,16959.58984375,23384000,0.0,0.0
2025-04-23 10:12:00-04:00,16958.037109375,16970.79296875,16955.8984375,16970.79296875,21509000,0.0,0.0
2025-04-23 10:13:00-04:00,16971.99609375,16973.841796875,16950.10546875,16950.10546875,21675000,0.0,0.0
2025-04-23 10:14:00-04:00,16947.291015625,16947.291015625,16930.125,16942.34765625,22524000,0.0,0.0
2025-04-23 10:15:00-04:00,16943.2265625,16943.2265625,16916.119140625,16916.119140625,20942000,0.0,0.0
2025-04-23 10:16:00-04:00,16916.37109375,16916.37109375,16891.20703125,16891.20703125,20590000,0.0,0.0
2025-04-23 10:17:00-04:00,16897.689453125,16897.689453125,16886.24609375,16888.98828125,21673000,0.0,0.0
2025-04-23 10:18:00-04:00,16883.1015625,16883.1015625,16872.9765625,16872.9765625,19595000,0.0,0.0
2025-04-23 10:19:00-04:00,16875.73828125,16895.458984375,16875.73828125,16895.458984375,22543000,0.0,0.0
2025-04-23 10:20:00-04:00,16898.716796875,16898.716796875,16873.7421875,16881.98046875,24600000,0.0,0.0
2025-04-23 10:21:00-04:00,16883.8515625,16883.8515625,16866.486328125,16875.201171875,19677000,0.0,0.0
2025-04-23 10:22:00-04:00,16875.80859375,16899.525390625,16875.5703125,16898.078125,21536000,0.0,0.0
2025-04-23 10:23:00-04:00,16899.75390625,16925.11328125,16897.591796875,16925.11328125,19333000,0.0,0.0
2025-04-23 10:24:00-04:00,16930.0,16938.755859375,16926.259765625,16938.755859375,22166000,0.0,0.0
2025-04-23 10:25:00-04:00,16939.060546875,16947.537109375,16937.03515625,16947.537109375,18459000,0.0,0.0
2025-04-23 10:26:00-04:00,16950.93359375,16973.373046875,16950.93359375,16969.41796875,22366000,0.0,0.0
2025-04-23 10:27:00-04:00,16969.828125,16973.0703125,16962.1171875,16962.1171875,19452000,0.0,0.0
2025-04-23 10:28:00-04:00,16960.1875,16976.96484375,16960.1875,16971.24609375,19963000,0.0,0.0
2025-04-23 10:29:00-04:00,16974.89453125,16974.89453125,16967.57421875,16968.681640625,17536000,0.0,0.0
2025-04-23 10:30:00-04:00,16966.234375,16977.283203125,16966.234375,16972.611328125,19031000,0.0,0.0
2025-04-23 10:31:00-04:00,16977.095703125,16989.123046875,16977.095703125,16989.123046875,18421000,0.0,0.0
2025-04-23 10:32:00-04:00,16990.861328125,16991.373046875,16986.689453125,16990.28515625,15903000,0.0,0.0
2025-04-23 10:33:00-04:00,16990.5546875,17006.9609375,16990.5546875,17004.66015625,17535000,0.0,0.0
2025-04-23 10:34:00-04:00,17005.904296875,17007.765625,17001.513671875,17005.716796875,17061000,0.0,0.0
2025-04-23 10:35:00-04:00,17004.8359375,17020.53515625,17004.8359375,17020.53515625,19454000,0.0,0.0
2025-04-23 10:36:00-04:00,17021.36328125,17029.564453125,17021.36328125,17028.271484375,18950000,0.0,0.0
2025-04-23 10:37:00-04:00,17028.29296875,17029.22265625,17014.5703125,17014.86328125,21456000,0.0,0.0
2025-04-23 10:38:00-04:00,17015.46484375,17020.185546875,17008.2578125,17010.888671875,19362000,0.0,0.0
2025-04-23 10:39:00-04:00,17009.36328125,17010.189453125,16996.814453125,17002.83984375,18433000,0.0,0.0
2025-04-23 10:40:00-04:00,17002.470703125,17009.15625,16993.75390625,17009.15625,22572000,0.0,0.0
2025-04-23 10:41:00-04:00,17008.8046875,17008.8046875,16987.681640625,16987.681640625,19808000,0.0,0.0
2025-04-23 10:42:00-04:00,16985.962890625,16985.962890625,16972.58984375,16978.8125,24223000,0.0,0.0
2025-04-23 10:43:00-04:00,16980.306640625,16994.658203125,16979.109375,16993.201171875,18304000,0.0,0.0
2025-04-23 10:44:00-04:00,16993.009765625,16993.009765625,16989.9609375,16990.84765625,16024000,0.0,0.0
2025-04-23 10:45:00-04:00,16992.009765625,16992.009765625,16986.4296875,16991.8203125,17303000,0.0,0.0
2025-04-23 10:46:00-04:00,16991.609375,16996.60546875,16991.349609375,16991.728515625,16567000,0.0,0.0
2025-04-23 10:47:00-04:00,16992.22265625,17005.076171875,16989.751953125,17004.181640625,15749000,0.0,0.0
2025-04-23 10:48:00-04:00,17000.322265625,17000.322265625,16987.85546875,16994.3125,20894000,0.0,0.0
2025-04-23 10:49:00-04:00,16992.875,16992.875,16977.921875,16977.921875,18114000,0.0,0.0
2025-04-23 10:50:00-04:00,16975.962890625,16975.962890625,16952.484375,16952.484375,17047000,0.0,0.0
2025-04-23 10:51:00-04:00,16951.76953125,16965.00390625,16951.76953125,16958.35546875,19493000,0.0,0.0
2025-04-23 10:52:00-04:00,16961.11328125,16973.30078125,16961.11328125,16967.421875,15249000,0.0,0.0
2025-04-23 10:53:00-04:00,16967.158203125,16967.158203125,16951.443359375,16951.541015625,17179000,0.0,0.0
2025-04-23 10:54:00-04:00,16955.962890625,16967.267578125,16955.962890625,16959.12890625,17180000,0.0,0.0
2025-04-23 10:55:00-04:00,16957.55859375,16957.55859375,16946.921875,16954.63671875,17822000,0.0,0.0
2025-04-23 10:56:00-04:00,16954.853515625,16956.537109375,16946.708984375,16946.708984375,16343000,0.0,0.0
2025-04-23 10:57:00-04:00,16949.03125,16953.130859375,16941.423828125,16948.552734375,16754000,0.0,0.0
2025-04-23 10:58:00-04:00,16945.6875,16945.6875,16940.587890625,16941.60546875,19162000,0.0,0.0
2025-04-23 10:59:00-04:00,16943.265625,16943.265625,16932.52734375,16937.38671875,17917000,0.0,0.0
2025-04-23 11:00:00-04:00,16940.97265625,16945.380859375,16904.591796875,16924.5625,19509000,0.0,0.0
2025-04-23 11:01:00-04:00,16922.2890625,16943.390625,16904.615234375,16923.20703125,24815000,0.0,0.0
2025-04-23 11:02:00-04:00,16924.607421875,16928.79296875,16907.833984375,16907.833984375,32688000,0.0,0.0
2025-04-23 11:03:00-04:00,16910.4453125,16921.462890625,16910.4453125,16921.10546875,28465000,0.0,0.0
2025-04-23 11:04:00-04:00,16922.513671875,16945.3203125,16922.513671875,16944.822265625,16926000,0.0,0.0
2025-04-23 11:05:00-04:00,16945.802734375,16945.802734375,16939.681640625,16940.505859375,14970000,0.0,0.0
2025-04-23 11:06:00-04:00,16939.53125,16955.166015625,16938.54296875,16955.166015625,14372000,0.0,0.0
2025-04-23 11:07:00-04:00,16957.658203125,16961.41796875,16952.75,16961.41796875,14291000,0.0,0.0
2025-04-23 11:08:00-04:00,16961.5234375,16965.17578125,16959.54296875,16960.427734375,14284000,0.0,0.0
2025-04-23 11:09:00-04:00,16960.328125,16960.328125,16941.685546875,16943.546875,15633000,0.0,0.0
2025-04-23 11:10:00-04:00,16942.919921875,16942.919921875,16928.751953125,16933.572265625,13762000,0.0,0.0
2025-04-23 11:11:00-04:00,16932.837890625,16934.9140625,16926.046875,16934.9140625,12965000,0.0,0.0
2025-04-23 11:12:00-04:00,16936.435546875,16937.041015625,16931.966796875,16935.796875,16538000,0.0,0.0
2025-04-23 11:13:00-04:00,16937.474609375,16937.646484375,16932.806640625,16937.646484375,15614000,0.0,0.0
2025-04-23 11:14:00-04:00,16939.2421875,16942.380859375,16938.828125,16940.478515625,14537000,0.0,0.0
2025-04-23 11:15:00-04:00,16940.43359375,16940.5703125,16928.189453125,16931.931640625,14929000,0.0,0.0
2025-04-23 11:16:00-04:00,16931.8515625,16931.8515625,16915.484375,16915.484375,16908000,0.0,0.0
2025-04-23 11:17:00-04:00,16912.326171875,16914.84375,16907.193359375,16909.412109375,17602000,0.0,0.0
2025-04-23 11:18:00-04:00,16904.720703125,16910.0625,16899.564453125,16910.0625,14099000,0.0,0.0
2025-04-23 11:19:00-04:00,16907.248046875,16907.248046875,16892.369140625,16893.353515625,17026000,0.0,0.0
2025-04-23 11:20:00-04:00,16891.7265625,16891.7265625,16879.06640625,16889.818359375,21479000,0.0,0.0
2025-04-23 11:21:00-04:00,16888.08984375,16899.267578125,16878.767578125,16899.267578125,22262000,0.0,0.0
2025-04-23 11:22:00-04:00,16900.20703125,16905.841796875,16900.20703125,16904.267578125,18407000,0.0,0.0
2025-04-23 11:23:00-04:00,16884.203125,16884.203125,16836.658203125,16839.9921875,22545000,0.0,0.0
2025-04-23 11:24:00-04:00,16844.669921875,16866.75390625,16844.669921875,16862.421875,27615000,0.0,0.0
2025-04-23 11:25:00-04:00,16858.462890625,16860.26171875,16847.224609375,16860.26171875,31112000,0.0,0.0
2025-04-23 11:26:00-04:00,16855.77734375,16855.77734375,16822.287109375,16824.791015625,18327000,0.0,0.0
2025-04-23 11:27:00-04:00,16820.234375,16820.234375,16794.080078125,16802.623046875,23639000,0.0,0.0
2025-04-23 11:28:00-04:00,16804.1640625,16804.93359375,16789.59375,16792.25,19272000,0.0,0.0
2025-04-23 11:29:00-04:00,16785.767578125,16799.34765625,16779.21484375,16797.9453125,19684000,0.0,0.0
2025-04-23 11:30:00-04:00,16803.42578125,16813.7578125,16793.884765625,16808.990234375,17106000,0.0,0.0
2025-04-23 11:31:00-04:00,16807.23046875,16807.23046875,16797.08984375,16797.08984375,17963000,0.0,0.0
2025-04-23 11:32:00-04:00,16795.59765625,16795.59765625,16762.974609375,16765.791015625,17938000,0.0,0.0
2025-04-23 11:33:00-04:00,16760.55078125,16775.150390625,16755.89453125,16775.150390625,19921000,0.0,0.0
2025-04-23 11:34:00-04:00,16779.658203125,16802.873046875,16779.658203125,16802.873046875,18523000,0.0,0.0
2025-04-23 11:35:00-04:00,16803.28515625,16805.962890625,16786.435546875,16786.435546875,17554000,0.0,0.0
2025-04-23 11:36:00-04:00,16785.765625,16799.373046875,16778.806640625,16790.115234375,15635000,0.0,0.0
2025-04-23 11:37:00-04:00,16787.8125,16796.25390625,16787.8125,16796.25390625,14178000,0.0,0.0
2025-04-23 11:38:00-04:00,16797.00390625,16809.982421875,16797.00390625,16809.982421875,11248000,0.0,0.0
2025-04-23 11:39:00-04:00,16808.4609375,16818.154296875,16806.740234375,16817.837890625,14601000,0.0,0.0
2025-04-23 11:40:00-04:00,16818.458984375,16830.9453125,16818.458984375,16823.658203125,13713000,0.0,0.0
2025-04-23 11:41:00-04:00,16824.1796875,16830.84375,16822.181640625,16822.181640625,17176000,0.0,0.0
2025-04-23 11:42:00-04:00,16823.365234375,16823.365234375,16803.552734375,16803.552734375,13577000,0.0,0.0
2025-04-23 11:43:00-04:00,16803.94921875,16805.046875,16789.265625,16789.265625,11154000,0.0,0.0
2025-04-23 11:44:00-04:00,16789.486328125,16789.486328125,16780.7109375,16781.08203125,12344000,0.0,0.0
2025-04-23 11:45:00-04:00,16781.244140625,16791.779296875,16776.328125,16787.26171875,13302000,0.0,0.0
2025-04-23 11:46:00-04:00,16790.60546875,16790.60546875,16763.375,16763.623046875,13352000,0.0,0.0
2025-04-23 11:47:00-04:00,16762.607421875,16762.607421875,16752.326171875,16754.078125,13238000,0.0,0.0
2025-04-23 11:48:00-04:00,16752.455078125,16752.455078125,16724.318359375,16724.318359375,16085000,0.0,0.0
2025-04-23 11:49:00-04:00,16724.802734375,16737.24609375,16723.78515625,16724.845703125,16882000,0.0,0.0
2025-04-23 11:50:00-04:00,16725.251953125,16734.455078125,16718.140625,16734.322265625,15525000,0.0,0.0
2025-04-23 11:51:00-04:00,16739.251953125,16739.498046875,16725.369140625,16725.369140625,14237000,0.0,0.0
2025-04-23 11:52:00-04:00,16726.03515625,16726.03515625,16717.287109375,16717.978515625,13521000,0.0,0.0
2025-04-23 11:53:00-04:00,16708.33203125,16717.533203125,16704.3046875,16717.533203125,12356000,0.0,0.0
2025-04-23 11:54:00-04:00,16717.376953125,16743.099609375,16717.376953125,16743.099609375,14272000,0.0,0.0
2025-04-23 11:55:00-04:00,16742.80859375,16763.056640625,16742.80859375,16763.056640625,14848000,0.0,0.0
2025-04-23 11:56:00-04:00,16767.453125,16767.453125,16760.951171875,16767.056640625,16988000,0.0,0.0
2025-04-23 11:57:00-04:00,16765.337890625,16774.388671875,16759.20703125,16774.388671875,16628000,0.0,0.0
2025-04-23 11:58:00-04:00,16772.869140625,16776.126953125,16770.927734375,16771.400390625,16197000,0.0,0.0
2025-04-23 11:59:00-04:00,16770.94921875,16771.25390625,16762.16796875,16766.30078125,13503000,0.0,0.0
2025-04-23 12:00:00-04:00,16765.23828125,16765.23828125,16753.66796875,16757.3203125,14579000,0.0,0.0
2025-04-23 12:01:00-04:00,16749.12890625,16754.994140625,16746.6796875,16746.6796875,16049000,0.0,0.0
2025-04-23 12:02:00-04:00,16745.69921875,16748.80859375,16740.029296875,16741.11328125,11706000,0.0,0.0
2025-04-23 12:03:00-04:00,16742.287109375,16753.103515625,16734.5625,16753.103515625,13608000,0.0,0.0
2025-04-23 12:04:00-04:00,16753.419921875,16758.123046875,16750.998046875,16758.123046875,20322000,0.0,0.0
2025-04-23 12:05:00-04:00,16758.078125,16766.298828125,16752.16796875,16762.583984375,6366000,0.0,0.0
2025-04-23 12:06:00-04:00,16763.01953125,16763.01953125,16738.931640625,16738.931640625,18476000,0.0,0.0
2025-04-23 12:07:00-04:00,16737.041015625,16745.3828125,16736.072265625,16744.7421875,5501000,0.0,0.0
2025-04-23 12:08:00-04:00,16742.259765625,16747.787109375,16734.9375,16734.9375,11811000,0.0,0.0
2025-04-23 12:09:00-04:00,16731.76171875,16731.76171875,16718.6953125,16720.33984375,11900000,0.0,0.0
2025-04-23 12:10:00-04:00,16721.349609375,16740.263671875,16719.11328125,16738.552734375,10985000,0.0,0.0
2025-04-23 12:11:00-04:00,16739.732421875,16747.451171875,16728.22265625,16728.22265625,20278000,0.0,0.0
2025-04-23 12:12:00-04:00,16726.353515625,16728.0390625,16711.232421875,16711.232421875,6045000,0.0,0.0
2025-04-23 12:13:00-04:00,16711.31640625,16726.3203125,16711.31640625,16726.3203125,24124000,0.0,0.0
2025-04-23 12:14:00-04:00,16728.08203125,16734.41015625,16724.2734375,16729.314453125,5986000,0.0,0.0
2025-04-23 12:15:00-04:00,16728.4765625,16731.1484375,16716.166015625,16720.572265625,12408000,0.0,0.0
2025-04-23 12:16:00-04:00,16721.6484375,16722.71484375,16717.263671875,16719.53125,10098000,0.0,0.0
2025-04-23 12:17:00-04:00,16719.892578125,16719.892578125,16711.708984375,16715.0390625,12953000,0.0,0.0
2025-04-23 12:18:00-04:00,16714.724609375,16714.97265625,16694.0,16694.150390625,19509000,0.0,0.0
2025-04-23 12:19:00-04:00,16692.818359375,16692.818359375,16683.416015625,16683.416015625,10572000,0.0,0.0
2025-04-23 12:20:00-04:00,16682.46875,16684.8828125,16671.802734375,16680.642578125,18211000,0.0,0.0
2025-04-23 12:21:00-04:00,16677.951171875,16678.3046875,16663.69921875,16670.259765625,16201000,0.0,0.0
2025-04-23 12:22:00-04:00,16668.93359375,16675.068359375,16668.091796875,16668.43359375,16193000,0.0,0.0
2025-04-23 12:23:00-04:00,16667.1640625,16682.2265625,16667.1640625,16681.23046875,8369000,0.0,0.0
2025-04-23 12:24:00-04:00,16681.421875,16685.486328125,16675.412109375,16677.943359375,13276000,0.0,0.0
2025-04-23 12:25:00-04:00,16678.216796875,16680.791015625,16669.6171875,16677.64453125,6310000,0.0,0.0
2025-04-23 12:26:00-04:00,16677.162109375,16677.259765625,16660.994140625,16661.794921875,11778000,0.0,0.0
2025-04-23 12:27:00-04:00,16661.734375,16684.072265625,16661.734375,16683.685546875,19865000,0.0,0.0
2025-04-23 12:28:00-04:00,16681.306640625,16718.248046875,16681.306640625,16718.248046875,7000000,0.0,0.0
2025-04-23 12:29:00-04:00,16720.689453125,16732.361328125,16720.689453125,16731.5390625,21964000,0.0,0.0
2025-04-23 12:30:00-04:00,16731.4921875,16741.75,16731.4921875,16741.75,6449000,0.0,0.0
2025-04-23 12:31:00-04:00,16742.34765625,16742.490234375,16733.64453125,16737.015625,10771000,0.0,0.0
2025-04-23 12:32:00-04:00,16736.91015625,16736.91015625,16728.78125,16734.34765625,12146000,0.0,0.0
2025-04-23 12:33:00-04:00,16734.498046875,16742.29296875,16734.01171875,16742.29296875,11624000,0.0,0.0
2025-04-23 12:34:00-04:00,16741.361328125,16741.361328125,16730.04296875,16736.162109375,14430000,0.0,0.0
2025-04-23 12:35:00-04:00,16736.96875,16749.263671875,16736.96875,16749.263671875,6403000,0.0,0.0
2025-04-23 12:36:00-04:00,16752.806640625,16763.75,16752.548828125,16763.75,15921000,0.0,0.0
2025-04-23 12:37:00-04:00,16763.212890625,16772.447265625,16763.212890625,16772.447265625,5707000,0.0,0.0
2025-04-23 12:38:00-04:00,16773.115234375,16774.869140625,16767.23046875,16774.044921875,9304000,0.0,0.0
2025-04-23 12:39:00-04:00,16774.5546875,16775.248046875,16770.5078125,16771.50390625,8798000,0.0,0.0
2025-04-23 12:40:00-04:00,16768.55078125,16768.984375,16763.037109375,16768.984375,9918000,0.0,0.0
2025-04-23 12:41:00-04:00,16769.38671875,16769.966796875,16757.88671875,16758.82421875,13481000,0.0,0.0
2025-04-23 12:42:00-04:00,16756.568359375,16757.142578125,16753.203125,16756.576171875,5210000,0.0,0.0
2025-04-23 12:43:00-04:00,16756.91015625,16772.421875,16756.91015625,16768.890625,14508000,0.0,0.0
2025-04-23 12:44:00-04:00,16769.171875,16770.587890625,16767.310546875,16767.310546875,4764000,0.0,0.0
2025-04-23 12:45:00-04:00,16766.634765625,16771.353515625,16761.91796875,16770.818359375,11071000,0.0,0.0
2025-04-23 12:46:00-04:00,16770.83203125,16770.89453125,16757.92578125,16758.990234375,8175000,0.0,0.0
2025-04-23 12:47:00-04:00,16760.205078125,16765.146484375,16758.51953125,16761.34765625,8171000,0.0,0.0
2025-04-23 12:48:00-04:00,16761.3359375,16761.3359375,16745.765625,16745.765625,8559000,0.0,0.0
2025-04-23 12:49:00-04:00,16742.095703125,16742.818359375,16727.234375,16732.603515625,10609000,0.0,0.0
2025-04-23 12:50:00-04:00,16730.6015625,16741.71875,16723.78515625,16732.416015625,16109000,0.0,0.0
2025-04-23 12:51:00-04:00,16732.384765625,16749.861328125,16731.41796875,16748.466796875,5506000,0.0,0.0
2025-04-23 12:52:00-04:00,16749.283203125,16760.513671875,16749.283203125,16752.455078125,9479000,0.0,0.0
2025-04-23 12:53:00-04:00,16753.2578125,16759.111328125,16752.275390625,16759.111328125,7896000,0.0,0.0
2025-04-23 12:54:00-04:00,16759.73046875,16762.779296875,16758.55859375,16760.765625,7526000,0.0,0.0
2025-04-23 12:55:00-04:00,16761.65234375,16777.20703125,16759.267578125,16776.513671875,8263000,0.0,0.0
2025-04-23 12:56:00-04:00,16777.693359375,16792.21484375,16775.96875,16791.349609375,10005000,0.0,0.0
2025-04-23 12:57:00-04:00,16792.42578125,16809.025390625,16790.880859375,16809.025390625,16446000,0.0,0.0
2025-04-23 12:58:00-04:00,16809.86328125,16814.896484375,16807.150390625,16809.033203125,4219000,0.0,0.0
2025-04-23 12:59:00-04:00,16804.994140625,16807.716796875,16803.50390625,16805.26171875,15844000,0.0,0.0
2025-04-23 13:00:00-04:00,16793.66015625,16793.66015625,16751.103515625,16774.09765625,25466000,0.0,0.0
2025-04-23 13:01:00-04:00,16776.05859375,16785.2421875,16773.712890625,16784.41015625,12800000,0.0,0.0
2025-04-23 13:02:00-04:00,16789.654296875,16798.9921875,16787.263671875,16793.765625,14098000,0.0,0.0
2025-04-23 13:03:00-04:00,16793.779296875,16806.369140625,16793.779296875,16803.701171875,4041000,0.0,0.0
2025-04-23 13:04:00-04:00,16802.447265625,16803.984375,16799.9921875,16800.9140625,7780000,0.0,0.0
2025-04-23 13:05:00-04:00,16804.638671875,16807.68359375,16799.716796875,16807.68359375,11664000,0.0,0.0
2025-04-23 13:06:00-04:00,16810.357421875,16812.205078125,16803.3828125,16812.205078125,8598000,0.0,0.0
2025-04-23 13:07:00-04:00,16812.095703125,16814.7890625,16810.861328125,16814.65625,7436000,0.0,0.0
2025-04-23 13:08:00-04:00,16815.5234375,16828.759765625,16815.138671875,16828.759765625,9461000,0.0,0.0
2025-04-23 13:09:00-04:00,16827.578125,16832.25,16824.6328125,16824.6328125,14288000,0.0,0.0
2025-04-23 13:10:00-04:00,16825.30078125,16827.2734375,16821.38671875,16822.4375,4659000,0.0,0.0
2025-04-23 13:11:00-04:00,16823.427734375,16823.427734375,16813.046875,16814.568359375,10980000,0.0,0.0
2025-04-23 13:12:00-04:00,16816.865234375,16823.017578125,16815.53125,16818.091796875,4286000,0.0,0.0
2025-04-23 13:13:00-04:00,16819.404296875,16820.48046875,16813.341796875,16814.052734375,7457000,0.0,0.0
2025-04-23 13:14:00-04:00,16815.7109375,16824.55859375,16815.7109375,16824.55859375,8716000,0.0,0.0
2025-04-23 13:15:00-04:00,16825.0390625,16827.0,16821.826171875,16825.90625,7942000,0.0,0.0
2025-04-23 13:16:00-04:00,16826.8046875,16830.27734375,16823.162109375,16830.27734375,12791000,0.0,0.0
2025-04-23 13:17:00-04:00,16830.958984375,16836.40625,16829.455078125,16836.40625,3496000,0.0,0.0
2025-04-23 13:18:00-04:00,16837.158203125,16837.63671875,16835.51953125,16836.94140625,11398000,0.0,0.0
2025-04-23 13:19:00-04:00,16836.302734375,16840.814453125,16835.2265625,16835.5078125,4130000,0.0,0.0
2025-04-23 13:20:00-04:00,16836.875,16837.185546875,16833.7578125,16836.408203125,7965000,0.0,0.0
2025-04-23 13:21:00-04:00,16837.947265625,16842.474609375,16834.994140625,16842.474609375,7960000,0.0,0.0
2025-04-23 13:22:00-04:00,16842.33984375,16842.33984375,16834.44140625,16836.044921875,6706000,0.0,0.0
2025-04-23 13:23:00-04:00,16835.6796875,16835.734375,16826.078125,16826.078125,10434000,0.0,0.0
2025-04-23 13:24:00-04:00,16825.30859375,16834.8046875,16824.38671875,16834.548828125,4128000,0.0,0.0
2025-04-23 13:25:00-04:00,16833.953125,16844.251953125,16830.853515625,16844.251953125,10492000,0.0,0.0
2025-04-23 13:26:00-04:00,16843.49609375,16845.404296875,16829.19921875,16829.19921875,3050000,0.0,0.0
2025-04-23 13:27:00-04:00,16830.0859375,16843.060546875,16830.0859375,16843.060546875,8085000,0.0,0.0
2025-04-23 13:28:00-04:00,16842.275390625,16842.275390625,16830.576171875,16830.576171875,6517000,0.0,0.0
2025-04-23 13:29:00-04:00,16830.01953125,16830.01953125,16812.330078125,16812.330078125,7444000,0.0,0.0
2025-04-23 13:30:00-04:00,16812.658203125,16825.6328125,16812.658203125,16819.880859375,8412000,0.0,0.0
2025-04-23 13:31:00-04:00,16820.646484375,16826.5,16814.26953125,16814.919921875,5798000,0.0,0.0
2025-04-23 13:32:00-04:00,16814.587890625,16818.099609375,16811.46875,16814.765625,10285000,0.0,0.0
2025-04-23 13:33:00-04:00,16814.884765625,16815.54296875,16800.865234375,16800.865234375,4238000,0.0,0.0
2025-04-23 13:34:00-04:00,16799.576171875,16799.576171875,16790.505859375,16791.46875,10203000,0.0,0.0
2025-04-23 13:35:00-04:00,16791.228515625,16798.51953125,16789.890625,16789.890625,12331000,0.0,0.0
2025-04-23 13:36:00-04:00,16788.111328125,16788.796875,16780.884765625,16787.4921875,3751000,0.0,0.0
