v,vw,o,c,h,l,t,n
3983225.0,200.8076,201.8,200.79,201.98,199.52,1742270400000,58045
3564007.0,204.9148,201.32,205.57,206.82,201.32,1742356800000,53801
3970839.0,204.4351,205.0,203.93,206.17,203.105,1742443200000,54863
7976314.0,203.5312,202.6,204.13,204.31,200.82,1742529600000,60595
4043912.0,209.3939,206.92,210.23,210.88,205.5971,1742788800000,66763
4309911.0,211.8831,210.77,212.13,212.76,210.2501,1742875200000,70812
4792186.0,209.019,212.29,207.37,214.21,206.69,1742961600000,67254
3301905.0,206.0933,206.36,205.88,207.69,202.8,1743048000000,58364
5178747.0,200.7445,205.6,199.88,206.86,199.59,1743134400000,73233
6923117.0,199.0806,197.53,200.15,201.57,194.4501,1743393600000,87176
3853985.0,202.7433,199.56,203.79,204.5,198.47,1743480000000,63532
6026478.0,200.1963,199.48,199.77,202.19,198.425,1743566400000,94385
12750477.0,189.3624,189.84,187.63,194.15,186.72,1743652800000,151216
18136554.0,171.058,179.68,166.81,183.16,165.42,1743739200000,242048
18545455.0,166.4813,163.21,167.7,175.34,159.36,1743998400000,213108
11903411.0,172.2148,176.0,169.37,178.35,166.36,1744084800000,142412
12548617.0,179.9881,165.81,187.27,189.11,165.7,1744171200000,166340
8150888.0,181.2069,181.9,181.51,185.41,175.96,1744257600000,122025
6491121.0,180.547,179.01,181.67,184.25,175.05,1744344000000,96191
5319143.0,185.7012,185.35,186.0,187.6069,183.83,1744603200000,75551
4999251.0,186.3362,183.88,185.67,188.44,182.29,1744689600000,67967
5128278.0,183.1409,184.07,182.45,185.88,181.28,1744776000000,68644
4931986.0,182.935,183.39,181.79,184.24,181.59,1744862400000,59901
8501565.0,177.765,179.29,178.35,180.79,176.02,1745208000000,108184
13040978.0,187.0278,186.5,189.18,190.0,182.1,1745294400000,147698
7235665.0,194.3903,195.94,193.68,197.0341,192.57,1745380800000,113155
5906349.0,196.2292,194.33,197.41,197.7034,194.05,1745467200000,79216
4391023.0,198.5078,198.7,198.43,199.99,197.26,1745553600000,69505
3416885.0,200.2716,199.5,200.86,201.4799,198.6,1745812800000,62819
3444238.0,200.7473,200.49,200.5,202.4281,199.65,1745899200000,62926
4436276.0,200.4921,198.6,201.54,202.03,196.86,1745985600000,58448
4687571.0,203.8504,202.25,203.61,205.24,200.86,1746072000000,67079
3831677.0,207.5614,206.32,207.7,208.72,205.56,1746158400000,68599
4466856.0,209.1843,206.31,208.94,210.52,205.649,1746417600000,63722
3169596.0,208.7122,206.02,208.6,209.83,205.92,1746504000000,50547
