v,vw,o,c,h,l,t,n
19266511.0,169.1236,169.0,169.23,169.4832,168.02,1732683600000,204928
14257244.0,168.6929,168.5,168.95,169.43,167.16,1732856400000,184272
23789084.0,171.2541,168.765,171.49,172.075,168.57,1733115600000,273500
22248705.0,171.422,171.49,171.34,172.68,170.85,1733202000000,240842
31615137.0,173.6317,171.145,174.37,174.91,171.06,1733288400000,302782
21356243.0,173.5498,175.36,172.64,176.06,172.33,1733374800000,279424
21421863.0,174.3966,172.03,174.71,175.08,171.86,1733461200000,265161
25381231.0,175.2254,173.96,175.37,176.26,173.65,1733720400000,315847
54763022.0,183.9709,182.845,185.17,186.36,181.05,1733806800000,768707
67894071.0,192.4492,185.31,195.4,195.61,184.85,1733893200000,821975
34812386.0,193.4106,195.0,191.96,195.18,191.71,1733979600000,462228
25132695.0,190.7943,191.01,189.82,192.73,189.64,1734066000000,328989
44934901.0,196.6063,192.87,196.66,199.0,192.62,1734325200000,490169
43504025.0,196.9303,197.25,195.42,201.42,194.98,1734411600000,514813
34166074.0,191.5092,195.22,188.4,197.0,187.74,1734498000000,423247
32265241.0,189.9432,191.625,188.51,193.03,188.38,1734584400000,417946
63312934.0,190.4896,185.78,191.41,192.89,185.22,1734670800000,424229
25612014.0,193.7011,192.62,194.63,195.1,190.15,1734930000000,310991
10403259.0,195.5292,194.84,196.11,196.11,193.78,1735016400000,155818
12057210.0,195.8087,195.15,195.6,196.748,194.375,1735189200000,196317
18891362.0,192.4079,194.95,192.76,195.32,190.65,1735275600000,284116
14264659.0,191.1967,189.8,191.24,192.55,189.12,1735534800000,255690
17466919.0,189.9262,191.075,189.3,191.96,188.51,1735621200000,239949
20370828.0,189.585,190.65,189.43,192.0,187.5,1735794000000,328515
18596159.0,191.744,191.37,191.79,193.21,189.975,1735880400000,261756
29563638.0,196.6983,193.98,196.87,198.2222,193.85,1736139600000,385128
26487244.0,196.9118,197.11,195.49,201.0,194.6,1736226000000,363663
24864766.0,194.3292,192.57,193.95,196.29,192.38,1736312400000,339162
26665206.0,192.7975,194.295,192.04,196.52,190.31,1736485200000,379247
21823682.0,190.091,190.07,191.01,191.18,187.36,1736744400000,299677
17174854.0,190.0464,191.24,189.66,191.98,188.3082,1736830800000,236897
21775969.0,194.8156,193.09,195.55,196.36,191.86,1736917200000,270843
17515432.0,193.7991,194.14,192.91,195.48,192.81,1737003600000,243138
27735089.0,195.9514,196.53,196.0,197.23,193.75,1737090000000,277088
29956792.0,198.9275,199.07,198.05,202.29,197.87,1737435600000,440059
26200605.0,198.8199,199.06,198.37,200.48,197.53,1737522000000,343059
26951357.0,197.9201,198.14,197.98,200.3,195.2,1737608400000,332356
23877521.0,199.7579,198.1,200.21,200.9,198.0,1737694800000,293405
41728833.0,192.9207,192.41,191.81,196.88,190.73,1737954000000,617249
24157929.0,194.4465,192.745,195.3,195.48,190.68,1738040400000,332199
18217764.0,195.138,195.555,195.41,196.785,193.43,1738126800000,276384
24354684.0,200.1611,198.0,200.87,201.4,197.67,1738213200000,336195
32041952.0,204.215,202.0,204.02,205.48,201.8,1738299600000,411503
27838348.0,201.8328,200.69,201.23,203.75,200.1,1738558800000,404557
43856425.0,202.0759,203.39,206.38,207.05,202.81,1738645200000,615084
70430270.0,190.2654,191.07,191.33,192.75,188.03,1738731600000,1094133
29206242.0,190.8167,189.5,191.6,192.1,188.72,1738818000000,425108
49314955.0,186.0568,191.05,185.34,191.18,183.24,1738904400000,720916
23105649.0,186.7638,187.35,186.47,188.2,185.86,1739163600000,338937
21221645.0,185.2869,185.03,185.32,186.94,184.28,1739250000000,289643
22072559.0,183.5563,183.22,183.61,185.11,181.83,1739336400000,330693
21402523.0,184.8211,184.32,186.14,186.28,183.14,1739422800000,289687
20448437.0,185.242,185.055,185.23,186.4,184.32,1739509200000,314620
29916675.0,183.6997,185.6,183.77,185.96,181.7401,1739854800000,445505
19549396.0,184.7411,184.07,185.27,185.46,183.59,1739941200000,275318
20441462.0,184.2004,184.8,184.56,185.31,182.72,1740027600000,305782
34699239.0,180.9782,185.15,179.66,185.34,179.08,1740114000000,502342
29810206.0,180.3627,181.99,179.25,183.12,178.885,1740373200000,398795
41913411.0,176.1505,178.04,175.42,178.74,174.6939,1740459600000,538759
35431268.0,173.5963,175.07,172.73,176.08,171.5807,1740546000000,497010
39991015.0,170.1052,173.99,168.5,174.56,167.94,1740632400000,521290
48130565.0,169.1627,168.68,170.28,170.61,166.77,1740718800000,478174
40770451.0,168.4287,171.925,167.01,173.37,165.93,1740978000000,492112
45387922.0,169.7378,166.24,170.92,173.2946,165.8,1741064400000,628833
30954922.0,171.8896,170.52,173.02,173.78,169.06,1741150800000,403758
28301953.0,172.5684,170.53,172.35,174.81,170.5,1741237200000,396440
27385813.0,172.8892,171.26,173.86,174.97,170.27,1741323600000,391515
43604027.0,165.8538,168.26,165.87,168.46,163.69,1741579200000,729408
39403414.0,164.3508,164.91,164.04,166.75,161.37,1741665600000,510576
28255496.0,166.1104,166.58,167.11,167.6399,163.53,1741752000000,408248
31756214.0,163.5674,166.035,162.76,166.13,162.11,1741838400000,394099
31995893.0,164.4089,163.27,165.49,166.49,162.45,1741924800000,426633
31184335.0,164.7091,165.03,164.29,166.3,163.67,1742184000000,370001
42074751.0,159.8761,163.675,160.67,164.25,156.72,1742270400000,575950
34275582.0,163.4708,161.76,163.89,165.87,161.0,1742356800000,394050
28124064.0,162.9169,161.57,162.8,164.89,160.96,1742443200000,344964
36625764.0,163.0132,161.205,163.99,164.24,160.8901,1742529600000,295271
30879129.0,167.3131,167.065,167.68,168.32,165.14,1742788800000,341183
24174373.0,169.9023,168.98,170.56,170.63,168.315,1742875200000,307722
28939326.0,166.5925,169.0,165.06,169.61,164.84,1742961600000,397728
24508273.0,163.2675,164.63,162.24,165.42,162.0,1743048000000,371299
48669335.0,155.934,160.49,154.33,161.82,153.63,1743134400000,707306
54479064.0,153.5937,153.11,154.64,155.54,150.662,1743393600000,605376
30663899.0,156.5491,153.62,157.07,158.1,153.62,1743480000000,465738
25041730.0,156.5778,155.15,157.04,158.4052,154.7,1743566400000,373451
46801371.0,151.3869,151.11,150.72,152.7799,150.39,1743652800000,718964
62259539.0,147.704,148.01,145.6,151.07,145.38,1743739200000,977482
76790131.0,145.9068,141.55,146.75,152.85,140.53,1743998400000,1272147
52200207.0,147.6967,151.22,144.7,152.24,143.03,1744084800000,875793
70396482.0,152.9001,144.415,158.71,159.55,143.905,1744171200000,1068211
47976972.0,153.7689,156.54,152.82,157.72,149.93,1744257600000,827964
33636239.0,156.1732,152.9,157.14,157.67,152.82,1744344000000,542050
30332957.0,159.5837,159.995,159.07,161.72,157.56,1744603200000,448552
27551534.0,156.8253,159.125,156.31,159.65,155.21,1744689600000,397094
28183971.0,153.5576,153.1,153.33,155.89,151.51,1744776000000,410386
32546576.0,151.362,154.29,151.16,154.68,148.5,1744862400000,479260
26049115.0,147.3528,148.88,147.67,148.945,146.1,1745208000000,394878
26971774.0,150.6666,148.89,151.47,152.19,148.54,1745294400000,375009
31128823.0,155.7075,155.61,155.35,157.525,153.81,1745380800000,453649
45883451.0,159.9583,156.15,159.28,159.59,155.79,1745467200000,589963
56028995.0,163.0341,165.07,161.96,166.1,161.04,1745553600000,691976
29745782.0,160.397,162.425,160.61,163.15,158.6,1745812800000,423036
26808958.0,159.6894,160.325,160.16,160.74,157.52,1745899200000,366834
34981059.0,157.8333,157.975,158.8,159.27,155.4,1745985600000,419220
30203248.0,160.9748,160.45,161.3,161.95,158.91,1746072000000,404711
25715005.0,163.838,163.405,164.03,164.97,161.87,1746158400000,348172
21341814.0,164.5223,163.0,164.21,165.39,162.72,1746417600000,284195
21277210.0,163.3455,162.17,163.23,164.8,161.19,1746504000000,263734
