v,vw,o,c,h,l,t,n
24732728.0,31.4999,31.79,31.25,31.9,31.21,1733202000000,70213
38746676.0,30.3971,30.65,30.11,30.775,30.0752,1733288400000,103351
32747089.0,30.222,30.12,30.38,30.44,29.99,1733374800000,75922
38369487.0,29.8003,30.3,29.59,30.3268,29.5601,1733461200000,93509
34153285.0,30.1284,29.77,30.31,30.5027,29.64,1733720400000,80793
30426858.0,30.3175,30.11,30.64,30.8813,29.8,1733806800000,82684
48560827.0,29.3164,29.88,28.99,29.94,28.88,1733893200000,117705
36698727.0,29.3996,29.375,29.57,29.65,29.17,1733979600000,76408
40230480.0,29.0225,28.95,28.93,29.48,28.49,1734066000000,98300
43557693.0,28.0041,28.53,27.7,28.54,27.54,1734325200000,110563
35426853.0,28.0916,27.98,28.07,28.33,27.8101,1734411600000,82955
84960680.0,29.6763,28.19,31.1,31.36,27.9145,1734498000000,191608
70611282.0,30.9087,30.28,31.55,31.6097,30.18,1734584400000,164724
80909925.0,30.9703,32.29,30.75,32.5,29.6362,1734670800000,195285
36581772.0,29.503,29.67,29.08,30.26,29.0229,1734930000000,101003
22922599.0,28.3523,28.8,27.93,28.9,27.925,1735016400000,67353
28236481.0,28.0427,28.2,28.01,28.52,27.74,1735189200000,73581
51107173.0,29.3885,28.61,29.15,29.91,28.5401,1735275600000,143232
49429272.0,30.3488,30.35,30.34,30.9699,29.7028,1735534800000,133939
48504692.0,30.7274,30.14,31.14,31.2999,30.0,1735621200000,118972
60981250.0,31.1976,30.58,31.34,32.155,30.15,1735794000000,170877
48951581.0,30.1917,30.8,29.84,30.95,29.635,1735880400000,120615
47795542.0,28.6861,28.9,28.81,29.2499,28.23,1736139600000,120438
62171960.0,29.7615,28.66,30.37,30.685,28.6,1736226000000,151069
63341648.0,30.5195,30.4,30.35,31.21,30.08,1736312400000,158679
70688052.0,31.7425,31.08,31.83,32.4199,31.07,1736485200000,197277
48428037.0,32.7196,32.98,32.15,33.278,32.08,1736744400000,146212
52662693.0,32.1456,31.56,32.26,32.93,31.305,1736830800000,143216
65539537.0,30.3528,30.76,30.08,31.06,29.84,1736917200000,153108
45176079.0,30.1626,29.665,30.69,30.71,29.655,1737003600000,128888
55772468.0,29.2764,28.99,29.19,29.71,28.89,1737090000000,128918
42924934.0,28.8955,28.76,28.7,29.495,28.5,1737435600000,102503
47634925.0,27.5685,27.95,27.61,27.9859,27.2347,1737522000000,118420
34692171.0,27.8383,28.01,27.44,28.1,27.425,1737608400000,81973
33424923.0,27.7129,27.43,27.93,28.1799,27.3,1737694800000,77582
84973849.0,30.55,30.92,30.4,31.04,29.79,1737954000000,234560
54027558.0,29.5917,30.22,29.04,30.84,28.84,1738040400000,125037
57631121.0,29.3337,28.95,29.23,29.88,28.93,1738126800000,136481
47951016.0,28.9615,28.75,28.85,29.68,28.355,1738213200000,134179
73555783.0,28.2968,28.26,29.03,29.21,27.51,1738299600000,167947
89168337.0,29.9934,30.5,29.72,30.9199,29.28,1738558800000,234349
47218326.0,28.9189,29.67,28.65,29.735,28.55,1738645200000,121680
36604140.0,28.7713,29.1,28.29,29.3,28.255,1738731600000,110788
37662651.0,28.1345,28.21,27.84,28.47,27.81,1738818000000,93191
60039671.0,28.466,27.8,28.93,29.055,27.49,1738904400000,158978
44091047.0,27.95,28.23,27.91,28.31,27.72,1739163600000,103718
41493849.0,28.107,28.43,28.1,28.45,27.8,1739250000000,89836
63932471.0,28.3938,29.03,28.06,29.085,27.93,1739336400000,143616
63158616.0,27.3624,27.82,26.87,27.94,26.83,1739422800000,165783
40749109.0,26.7395,26.89,26.59,26.96,26.48,1739509200000,102289
34460095.0,26.5945,26.36,26.41,26.91,26.3141,1739854800000,82782
37233925.0,26.498,26.54,26.4,26.8512,26.2146,1739941200000,84421
53794532.0,27.0042,26.545,26.76,27.45,26.48,1740027600000,109421
72280260.0,27.6912,26.625,28.44,28.51,26.62,1740114000000,161934
70031778.0,28.8705,28.17,29.47,29.5299,27.98,1740373200000,169535
74167901.0,30.4588,29.6,30.59,31.27,29.585,1740459600000,216295
88550356.0,30.1549,30.22,30.39,30.96,29.47,1740546000000,169405
102463931.0,31.2652,29.78,32.92,32.98,29.6,1740632400000,239291
99400307.0,32.6636,33.03,31.4,33.66,31.3,1740718800000,253836
113839515.0,32.2292,30.82,33.43,34.14,30.53,1740978000000,280535
124358242.0,33.9608,34.09,33.81,35.39,32.16,1741064400000,414051
98276595.0,33.4116,33.71,32.51,34.71,32.17,1741150800000,293263
96844313.0,34.4387,34.13,35.17,35.59,33.18,1741237200000,298773
103232207.0,35.4105,35.48,34.47,36.9,34.16,1741323600000,325819
89555079.0,37.7502,36.24,38.37,39.3586,36.13,1741579200000,353442
105534180.0,38.4733,38.64,38.8,39.92,37.05,1741665600000,419849
103457731.0,37.4414,36.96,37.49,38.77,36.49,1741752000000,307527
83023848.0,38.874,37.69,39.54,40.0,37.675,1741838400000,273467
92017493.0,37.3386,38.23,36.73,38.38,36.51,1741924800000,278362
75624209.0,36.3006,36.74,36.02,37.16,35.32,1742184000000,241446
68683466.0,37.7241,36.785,37.84,38.36,36.78,1742270400000,224375
82766899.0,36.6434,37.36,36.4,37.83,35.31,1742356800000,264346
74520528.0,36.5199,37.32,36.75,37.47,35.57,1742443200000,221902
68491630.0,37.314,38.01,36.4,38.285,36.285,1742529600000,245156
67052653.0,34.3395,34.75,34.13,34.9,33.89,1742788800000,188046
48984376.0,33.77,33.95,33.52,34.14,33.48,1742875200000,129955
82713567.0,34.3393,33.27,34.86,35.1799,33.1,1742961600000,199528
77610491.0,35.1112,35.3,35.47,35.78,34.4,1743048000000,180676
86788832.0,37.4201,35.93,38.3,38.53,35.77,1743134400000,246260
100237338.0,39.7369,40.06,38.34,41.2,38.12,1743393600000,318083
106254234.0,38.2134,38.77,37.44,39.475,37.22,1743480000000,252781
127988713.0,37.4999,39.02,36.6,39.09,35.8301,1743566400000,368156
134900828.0,41.5183,41.2,42.53,42.64,40.36,1743652800000,452784
228109229.0,47.8704,46.16,50.36,50.39,45.5,1743739200000,990085
226398290.0,51.6554,55.66,50.17,57.8,43.22,1743998400000,1344037
214938409.0,48.4062,45.1,52.97,55.16,43.36,1744084800000,879948
273274233.0,43.8562,53.16,34.28,53.23,33.171,1744171200000,1419606
236162536.0,38.2004,36.6,38.21,41.18,36.164317,1744257600000,993680
149267658.0,37.5027,38.65,36.22,39.515,35.82,1744344000000,673138
113994176.0,35.1312,33.78,35.45,36.6,33.658,1744603200000,450244
88296100.0,35.1623,35.22,35.34,35.77,34.32,1744689600000,304254
108012032.0,38.0527,37.44,38.54,40.0365,36.6,1744776000000,402350
101336344.0,38.402,37.88,38.64,39.36,37.7,1744862400000,348844
73386700.0,41.6495,40.21,41.49,42.88,39.9712,1745208000000,297229
109264439.0,38.676,39.9,38.28,40.26,37.4,1745294400000,397128
137025226.0,34.8434,34.77,35.76,36.125,33.43,1745380800000,542621
122279475.0,33.6911,35.25,32.72,35.4,32.63,1745467200000,403869
109494678.0,32.3516,32.82,31.65,33.16,31.54,1745553600000,335028
102440525.0,32.1383,31.59,31.69,32.975,31.21,1745812800000,267236
92001638.0,31.4816,32.16,31.08,32.285,30.9,1745899200000,240737
136844321.0,32.2992,32.74,31.06,33.66,30.77,1745985600000,400805
135470672.0,29.5219,29.59,30.01,30.09,28.83,1746072000000,364308
109717195.0,28.7563,29.04,28.61,29.3627,28.23,1746158400000,292785
76202893.0,29.0725,29.35,29.14,29.45,28.59,1746417600000,205135
96057337.0,29.9163,30.3,29.93,30.54,29.3,1746504000000,278738
119060188.0,30.0066,29.84,29.6,30.83,29.15,1746590400000,286105
