v,vw,o,c,h,l,t,n
73039761.0,228.3037,229.99,228.01,231.83,225.7,1738558800000,851633
45014201.0,231.2132,227.25,232.8,233.13,226.65,1738645200000,497327
39664989.0,230.8247,228.53,232.47,232.67,228.27,1738731600000,445631
29869249.0,232.4036,231.285,233.22,233.8,230.425,1738818000000,375400
39707224.0,229.1297,232.6,227.63,234.0,227.26,1738904400000,488184
33096475.0,228.45,229.57,227.65,230.585,227.2,1739163600000,398258
53710612.0,232.4505,228.2,232.62,235.23,228.13,1739250000000,552126
45243281.0,235.0413,231.2,236.87,236.96,230.68,1739336400000,486474
53614054.0,240.3233,236.91,241.53,242.3399,235.57,1739422800000,531132
40383927.0,244.0715,241.25,244.6,245.55,240.99,1739509200000,481731
48822491.0,244.1423,244.15,244.47,245.18,241.84,1739854800000,486720
32204215.0,244.6863,244.66,244.87,246.01,243.1604,1739941200000,383453
32316907.0,245.6383,244.94,245.83,246.78,244.29,1740027600000,405771
53196141.0,246.3756,245.95,245.55,248.69,245.22,1740114000000,508397
51326396.0,247.2414,244.925,247.1,248.86,244.42,1740373200000,593130
48013272.0,247.4765,248.0,247.04,250.0,244.91,1740459600000,574045
44433564.0,241.6568,244.33,240.36,244.98,239.13,1740546000000,557242
41153639.0,239.4953,239.41,237.3,242.46,237.06,1740632400000,503479
56833349.0,239.5113,236.95,241.84,242.09,230.2,1740718800000,572583
47183985.0,239.9029,241.79,238.03,244.0272,236.112,1740978000000,557039
53798024.0,237.5186,237.705,235.93,240.07,234.68,1741064400000,685392
47227642.0,234.0871,235.42,235.74,236.55,229.23,1741150800000,558644
45155019.0,235.2928,234.435,235.33,237.86,233.1581,1741237200000,551789
46250710.0,238.9039,235.105,239.07,241.37,234.76,1741323600000,581194
72071197.0,227.6311,235.54,227.48,236.16,224.22,1741579200000,1152721
76124402.0,221.1807,223.805,220.84,225.8399,217.45,1741665600000,899697
62547467.0,217.6087,220.14,216.98,221.75,214.91,1741752000000,792931
61318730.0,212.0144,215.95,209.68,216.8394,208.42,1741838400000,768933
60107582.0,212.4529,211.25,213.49,213.95,209.58,1741924800000,668917
48073426.0,213.2536,213.31,214.0,215.22,209.97,1742184000000,577436
42427021.0,213.0584,214.16,212.69,215.15,211.49,1742270400000,493002
54383891.0,215.5599,214.22,215.24,218.76,213.75,1742356800000,524677
48862947.0,214.3888,213.99,214.1,217.4899,212.22,1742443200000,499769
93568368.0,215.9292,211.56,218.27,218.84,211.28,1742529600000,496946
44299483.0,220.0734,221.0,220.73,221.48,218.58,1742788800000,495018
34493583.0,223.1154,220.77,223.75,224.1,220.08,1742875200000,407132
34492906.0,222.5202,223.51,221.53,225.02,220.47,1742961600000,440451
37093374.0,223.3729,221.39,223.85,224.99,220.5601,1743048000000,387118
39818617.0,219.3577,221.67,217.9,223.81,217.68,1743134400000,485185
65283571.0,220.6569,217.005,222.13,225.62,216.23,1743393600000,646562
36336840.0,222.3346,219.805,223.19,223.68,218.9,1743480000000,594669
35905904.0,222.4314,221.315,223.89,225.19,221.02,1743566400000,473114
103419006.0,204.1959,205.54,203.19,207.49,201.25,1743652800000,1366640
125897269.0,192.5544,193.89,188.38,199.88,187.34,1743739200000,1716139
160406286.0,180.5647,177.2,181.46,194.15,174.62,1743998400000,2117014
120696904.0,179.0738,186.7,172.42,190.335,169.2101,1744084800000,1671524
184261774.0,187.9565,171.95,198.85,200.61,171.89,1744171200000,2212956
121879981.0,189.982,189.065,190.42,194.7799,183.0,1744257600000,1500041
87435915.0,195.623,186.1,198.15,199.54,186.06,1744344000000,1073191
101352911.0,205.5914,211.44,202.52,212.94,201.1621,1744603200000,1272714
51343872.0,202.1396,201.855,202.14,203.51,199.8,1744689600000,595846
59727673.0,195.8891,198.36,194.27,200.7,192.37,1744776000000,744248
52164675.0,196.8888,197.2,196.98,198.8335,194.42,1744862400000,537919
46742537.0,192.0767,193.265,193.16,193.8,189.8112,1745208000000,576340
52976371.0,199.2937,196.12,199.74,201.59,195.97,1745294400000,608790
52929165.0,205.3603,206.0,204.6,208.0,202.799,1745380800000,664354
47310989.0,207.0889,204.89,208.37,208.8299,202.94,1745467200000,490831
38222258.0,208.3682,206.365,209.28,209.75,206.2,1745553600000,469917
38737224.0,209.6743,210.0,210.14,211.5,207.46,1745812800000,436968
36827633.0,210.9585,208.693,211.21,212.24,208.37,1745899200000,403524
52286454.0,211.3283,209.3,212.5,213.58,206.6705,1745985600000,501667
57364925.0,211.8686,209.08,213.32,214.56,208.9,1746072000000,712565
101010621.0,204.9131,206.09,205.35,206.99,202.16,1746158400000,1100613
69018452.0,199.7435,203.1,198.89,204.1,198.21,1746417600000,770697
51216482.0,198.8453,198.21,198.51,200.65,197.02,1746504000000,529849
