v,vw,o,c,h,l,t,n
388011099.0,123.4761,123.78,120.07,127.85,119.19,1738299600000,2869774
369669577.0,116.093,114.75,116.66,118.57,113.01,1738558800000,3400284
253381586.0,119.0145,116.96,118.65,121.2,116.7,1738645200000,1841335
262825249.0,123.0795,121.76,124.83,125.0,120.76,1738731600000,1968156
251483574.0,127.3498,127.42,128.68,128.77,125.21,1738818000000,1856074
228121198.0,129.0684,129.22,129.84,130.37,125.0,1738904400000,1778852
216895986.0,133.6323,130.09,133.57,135.0,129.96,1739163600000,1658353
178900279.0,133.1242,132.58,132.8,134.48,131.02,1739250000000,1292630
160278552.0,131.1577,130.02,131.14,132.24,129.08,1739336400000,1245659
197334835.0,134.6768,131.555,135.29,136.5,131.17,1739422800000,1474251
195435363.0,137.5593,136.48,138.85,139.25,135.5,1739509200000,1410262
219173591.0,140.4075,141.27,139.4,143.44,137.925,1739854800000,1648112
167524206.0,139.6633,139.51,139.23,141.36,137.22,1739941200000,1208217
143894123.0,139.1582,140.03,140.11,140.66,136.7901,1740027600000,1109775
228098935.0,137.2548,140.04,134.43,141.46,134.03,1740114000000,1612382
251165137.0,133.3485,136.56,130.28,138.59,130.08,1740373200000,1967948
271310011.0,127.5482,129.98,126.63,130.2,124.44,1740459600000,2393746
322493814.0,131.1422,129.985,131.28,133.73,128.49,1740546000000,2474758
443130950.0,125.9368,135.0,120.15,135.01,120.01,1740632400000,3751271
389091145.0,121.4271,118.02,124.92,125.09,116.4,1740718800000,3060607
411115773.0,116.8898,123.51,114.06,123.7,112.28,1740978000000,3664165
397827425.0,114.5223,110.645,115.99,119.31,110.11,1741064400000,3345024
284316386.0,116.6087,117.58,117.3,118.2781,114.51,1741150800000,2170861
320436861.0,112.2858,113.53,110.57,115.35,110.22,1741237200000,2756083
340735468.0,111.0176,111.25,112.69,113.48,107.56,1741323600000,2969274
366260463.0,107.6431,109.9,106.98,111.85,105.46,1741579200000,3278109
353196487.0,108.9269,106.99,108.76,112.236,104.77,1741665600000,3051230
323857454.0,115.1316,114.12,115.74,116.76,112.88,1741752000000,2583514
298827031.0,116.0211,117.03,115.58,117.76,113.79,1741838400000,2246588
276484855.0,120.5095,118.61,121.67,121.88,118.15,1741924800000,1948608
255501481.0,120.1355,122.74,119.53,122.89,118.03,1742184000000,1950225
299612031.0,116.4676,118.0,115.43,119.02,114.54,1742270400000,2211480
273417345.0,117.8517,117.27,117.52,120.445,115.68,1742356800000,1865149
248828549.0,118.6396,116.55,118.53,120.2,116.47,1742443200000,1579520
266498528.0,117.0709,116.94,117.7,117.99,115.42,1742529600000,1393384
227399684.0,121.2129,119.88,121.41,122.22,119.34,1742788800000,1481316
167162198.0,120.3551,120.545,120.69,121.29,118.92,1742875200000,1190380
296091617.0,114.7518,118.73,113.76,118.84,112.71,1742961600000,2420072
236887555.0,112.2753,111.35,111.43,114.45,110.66,1743048000000,1790810
229872549.0,110.1685,111.485,109.67,112.87,109.0701,1743134400000,1847538
299132653.0,106.1728,105.13,108.38,110.955,103.65,1743393600000,2328691
222527384.0,108.6702,108.515,110.15,110.2,106.47,1743480000000,1780610
220483243.0,109.502,107.29,110.42,111.98,106.79,1743566400000,1721287
338692412.0,103.3633,103.51,101.8,105.63,101.6,1743652800000,3041138
532052710.0,95.3335,98.91,94.31,100.13,92.11,1743739200000,4607008
610884947.0,94.8995,87.46,97.64,101.75,86.62,1743998400000,5164574
476243390.0,100.8254,103.805,96.3,105.85,94.46,1744084800000,3957083
612830336.0,106.7496,98.89,114.33,115.1,97.5301,1744171200000,4970681
437770503.0,107.6506,109.37,107.57,110.86,99.15,1744257600000,3646230
313052615.0,109.8128,108.5,110.93,111.5499,107.48,1744344000000,2349308
264683346.0,111.5965,114.11,110.71,114.29,109.07,1744603200000,2091364
228966900.0,111.6971,110.97,112.2,113.615,110.5,1744689600000,1711150
397016870.0,103.8278,104.55,104.49,106.79,100.45,1744776000000,2997727
292472120.0,101.6538,104.45,101.49,104.47,100.05,1744862400000,1987625
287634736.0,96.4987,98.77,96.91,99.44,95.04,1745208000000,2351666
240704784.0,98.7548,98.78,98.89,99.811,97.28,1745294400000,1773405
247160684.0,103.4813,104.52,102.71,104.8,102.02,1745380800000,2016295
220719441.0,105.4924,103.475,106.43,106.54,103.11,1745467200000,1528994
250989422.0,109.5285,106.85,111.01,111.92,105.73,1745553600000,1849918
207708479.0,108.0332,109.69,108.73,110.3699,106.02,1745812800000,1513027
170434063.0,108.9227,107.67,109.02,110.1999,107.44,1745899200000,1235755
235044611.0,107.2626,104.47,108.92,108.92,104.08,1745985600000,1634087
236099382.0,113.1112,113.08,111.61,114.94,111.3,1746072000000,1766587
190083778.0,114.3679,114.18,114.5,115.4,113.37,1746158400000,1398562
133078241.0,113.804,112.905,113.82,114.665,112.66,1746417600000,965138
158525621.0,112.9631,111.48,113.54,114.74,110.822,1746504000000,1085874
