v,vw,o,c,h,l,t,n
6830219.0,156.04,155.205,156.9,156.91,154.46,1736830800000,100892
7882897.0,158.0498,156.875,158.33,158.69,156.38,1736917200000,109450
5578902.0,159.1747,158.03,159.38,159.895,158.03,1737003600000,90696
9260428.0,160.7229,159.13,161.47,161.77,158.7978,1737090000000,107961
10131372.0,158.9687,161.15,158.24,161.4,157.49,1737435600000,149463
7232227.0,157.1455,157.68,156.41,158.44,156.27,1737522000000,107443
5979808.0,156.4568,157.63,156.01,157.94,155.62,1737608400000,97357
8002338.0,155.9912,156.46,155.65,157.47,155.2701,1737694800000,99663
7140991.0,156.8833,156.33,157.23,157.8899,155.52,1737954000000,113996
6425353.0,156.3011,157.71,156.21,158.92,155.1838,1738040400000,103937
5630563.0,155.7071,155.715,155.69,156.58,154.81,1738126800000,93953
6922918.0,156.5877,156.56,156.32,157.45,155.52,1738213200000,110199
16731592.0,149.9733,153.76,149.19,154.37,148.65,1738299600000,211895
7604961.0,149.5488,149.0,149.34,150.86,147.8,1738558800000,141214
8458070.0,152.6084,148.72,153.22,153.385,148.72,1738645200000,118514
6533680.0,153.1118,152.99,152.99,153.8,152.29,1738731600000,92572
6420525.0,152.206,154.22,151.9,155.255,151.06,1738818000000,100545
4724947.0,152.9389,152.48,152.62,153.81,151.9243,1738904400000,83214
5653770.0,155.2156,154.29,155.77,155.8,154.06,1739163600000,89756
6011842.0,157.5191,156.35,157.44,158.71,156.12,1739250000000,107555
6693461.0,155.6407,156.75,154.9,157.465,154.5716,1739336400000,99199
7836362.0,155.5781,154.78,155.88,156.42,153.32,1739422800000,90078
5828805.0,156.0423,155.08,155.34,157.45,154.88,1739509200000,85546
5981480.0,156.1663,155.34,156.16,157.31,154.78,1739854800000,97867
4945813.0,157.3804,156.52,157.23,158.36,156.0,1739941200000,89810
6256154.0,158.2741,157.5,158.79,158.95,157.07,1740027600000,81135
6689815.0,157.6975,158.13,156.92,158.95,156.82,1740114000000,98772
5925047.0,157.7728,157.085,157.89,158.33,156.75,1740373200000,101713
6811293.0,156.7401,157.99,156.42,158.99,155.46,1740459600000,106292
6005232.0,155.5927,156.62,155.14,156.69,154.4,1740546000000,113826
7517237.0,157.0653,155.69,156.67,158.29,154.81,1740632400000,111558
8828547.0,157.8613,156.695,158.62,158.67,154.92,1740718800000,103988
9059814.0,154.8553,159.46,153.09,160.09,151.76,1740978000000,154029
8826344.0,152.0015,151.205,152.0,154.1525,150.05,1741064400000,142126
9288538.0,149.8826,150.15,150.81,151.365,147.74,1741150800000,143496
7314687.0,151.8205,150.51,152.95,153.33,149.47,1741237200000,122761
8545135.0,156.2947,153.95,156.34,157.45,153.71,1741323600000,133114
11750302.0,158.1364,157.19,157.57,160.37,156.17,1741579200000,181212
10466294.0,154.6865,158.43,154.08,158.84,153.79,1741665600000,147786
9710223.0,153.2567,153.64,152.67,154.79,152.215,1741752000000,139269
9022758.0,153.4005,152.265,153.61,154.43,151.92,1741838400000,140793
6671549.0,156.3105,153.99,157.02,157.24,153.01,1741924800000,102649
7615153.0,158.7541,157.22,158.72,159.45,156.765,1742184000000,120081
9289469.0,159.9046,159.74,160.81,161.09,158.825,1742270400000,141917
11503859.0,163.427,160.965,164.05,164.54,160.9,1742356800000,150748
9545886.0,164.2883,163.13,164.77,165.31,162.41,1742443200000,168238
21625460.0,164.4811,164.49,164.75,164.885,163.11,1742529600000,125919
8068002.0,165.2507,164.69,165.02,166.43,164.315,1742788800000,118716
7869159.0,166.054,166.08,165.94,167.82,165.11,1742875200000,113381
10077764.0,168.053,167.37,167.97,168.96,167.25,1742961600000,142831
6862691.0,166.9258,167.25,166.65,168.22,165.85,1743048000000,104018
4923025.0,166.0911,166.7,166.09,167.13,165.295,1743134400000,89518
10675731.0,167.6102,166.19,167.29,168.92,166.13,1743393600000,133981
6378587.0,167.8408,167.29,168.51,168.6,166.16,1743480000000,105219
7044869.0,166.6985,167.4,166.47,167.98,165.85,1743566400000,119564
15500988.0,157.7156,160.12,156.12,161.35,155.8,1743652800000,262208
20374716.0,145.8071,151.755,143.28,152.46,142.75,1743739200000,325500
17816954.0,140.047,138.73,140.15,146.19,137.29,1743998400000,268975
12904424.0,139.2553,144.15,136.93,144.49,134.87,1744084800000,202610
16840539.0,141.2855,135.02,146.03,147.47,133.88,1744171200000,245294
20991216.0,136.537,143.22,134.98,143.63,133.45,1744257600000,262071
17224405.0,134.9159,135.01,135.63,137.122,132.04,1744344000000,240863
9628152.0,135.7946,138.48,135.32,138.535,134.1,1744603200000,151657
9334825.0,135.0613,134.32,134.54,136.63,134.25,1744689600000,139160
8637220.0,136.1887,135.4,135.36,137.55,134.8,1744776000000,142264
8434434.0,138.6659,136.69,137.87,140.24,136.45,1744862400000,122981
9967487.0,133.5825,136.02,133.73,136.29,132.33,1745208000000,153859
7984676.0,136.8547,135.26,137.3,138.235,134.94,1745294400000,120908
10001966.0,136.5078,137.21,136.68,138.55,135.15,1745380800000,163096
7745778.0,138.7257,137.92,139.07,139.4,137.216,1745467200000,111442
6878491.0,138.3785,138.33,138.73,139.05,137.25,1745553600000,106374
6715539.0,139.7813,138.97,140.1,140.46,138.68,1745812800000,106984
7343820.0,139.3064,138.69,139.3,140.01,138.57,1745899200000,111376
13858040.0,135.7433,138.0,136.06,138.15,134.14,1745985600000,185083
10199849.0,136.6504,135.42,136.26,137.95,135.12,1746072000000,159847
12393235.0,137.7434,137.875,138.5,139.78,135.29,1746158400000,195771
9664980.0,135.8464,136.77,135.5,137.0,135.18,1746417600000,153712
9916241.0,135.9606,136.35,135.6,137.31,135.04,1746504000000,135137
