v,vw,o,c,h,l,t,n
6410854.0,532.7665,527.62,530.16,538.8,525.14,1743652800000,168175
12605032.0,503.0383,519.0,493.54,521.0,492.98,1743739200000,333157
12749745.0,483.6168,467.415,490.38,505.8451,462.1,1743998400000,329484
9470118.0,501.5484,509.025,492.64,516.0,484.19,1744084800000,242935
10153675.0,508.053,490.0,521.41,523.93,485.5596,1744171200000,229378
7475863.0,513.6763,518.3,515.81,521.41,498.6088,1744257600000,196308
6231015.0,520.9948,515.0,524.11,526.58,510.77,1744344000000,149984
5327121.0,530.8863,531.0,529.52,536.52,526.98,1744603200000,138288
4329208.0,530.917,532.62,528.17,535.92,527.36,1744689600000,102836
5889277.0,519.3804,529.3,516.45,530.13,512.89,1744776000000,144819
5322242.0,519.4018,518.895,518.21,523.88,514.5701,1744862400000,119633
4908377.0,505.8286,517.53,506.92,518.67,498.08,1745208000000,149417
4768491.0,518.1346,514.23,520.79,522.22,511.65,1745294400000,118294
4294462.0,527.2165,527.5,526.81,532.27,523.885,1745380800000,113661
3173404.0,529.9947,526.81,531.64,533.13,523.16,1745467200000,90570
2742786.0,529.9918,531.75,530.96,532.4399,526.79,1745553600000,87732
4238653.0,531.3922,533.63,530.94,536.82,526.58,1745812800000,111931
3177729.0,533.0411,531.0,534.57,535.34,528.29,1745899200000,93764
5251647.0,531.5092,531.51,533.25,535.72,524.0032,1745985600000,120112
4693069.0,530.4821,531.0,530.23,533.265,528.3,1746072000000,122013
4945569.0,538.9039,536.75,539.8,542.07,535.2581,1746158400000,127561
16380216.0,512.5374,520.08,512.15,521.18,502.8001,1746417600000,445886
6088592.0,512.4108,509.57,512.33,515.75,507.99,1746504000000,167087
5581423.0,517.5826,515.015,518.22,520.25,513.0,1746590400000,138241
5018581.0,516.5777,520.98,513.25,521.2591,513.0401,1746676800000,132747
3621402.0,513.3999,514.25,513.74,515.91,510.2533,1746763200000,101422
